run,data_type,n,algo,time_ns,char_cmp
8,random,2100,msd_plain,581917,9712
8,random,2100,msd_switch,377083,20446
8,reverse,2100,quick_std,391291,256970
8,reverse,2100,merge_std,1501667,17905
8,reverse,2100,merge_lcp,1685042,7964
8,reverse,2100,string_quick3,146792,39448
8,reverse,2100,msd_plain,611041,10214
8,reverse,2100,msd_switch,323667,21598
8,almost,2100,quick_std,562292,319196
8,almost,2100,merge_std,1521208,25584
8,almost,2100,merge_lcp,1557958,9205
8,almost,2100,string_quick3,172000,47446
8,almost,2100,msd_plain,607209,10142
8,almost,2100,msd_switch,344667,27588
8,random,2200,quick_std,739625,339822
8,random,2200,merge_std,1922375,30480
8,random,2200,merge_lcp,1991375,20257
8,random,2200,string_quick3,243917,42174
8,random,2200,msd_plain,648584,10212
8,random,2200,msd_switch,354416,21614
8,reverse,2200,quick_std,420375,274173
8,reverse,2200,merge_std,1629500,18612
8,reverse,2200,merge_lcp,1891917,8329
8,reverse,2200,string_quick3,154667,42989
8,reverse,2200,msd_plain,627375,10720
8,reverse,2200,msd_switch,366791,22535
8,almost,2200,quick_std,636667,342424
8,almost,2200,merge_std,1617417,27399
8,almost,2200,merge_lcp,1625917,9678
8,almost,2200,string_quick3,200542,56158
8,almost,2200,msd_plain,620167,10642
8,almost,2200,msd_switch,340417,28910
8,random,2300,quick_std,818584,356616
8,random,2300,merge_std,2017792,32177
8,random,2300,merge_lcp,2096792,21238
8,random,2300,string_quick3,254250,42931
8,random,2300,msd_plain,617208,10728
8,random,2300,msd_switch,379208,23106
8,reverse,2300,quick_std,454417,301741
8,reverse,2300,merge_std,1668375,19414
8,reverse,2300,merge_lcp,1803667,8683
8,reverse,2300,string_quick3,155792,43414
8,reverse,2300,msd_plain,650667,11190
8,reverse,2300,msd_switch,349417,23501
8,almost,2300,quick_std,604625,345676
8,almost,2300,merge_std,1588625,28640
8,almost,2300,merge_lcp,1727750,10139
8,almost,2300,string_quick3,202625,53324
8,almost,2300,msd_plain,663583,11092
8,almost,2300,msd_switch,472375,30398
8,random,2400,quick_std,805417,377332
8,random,2400,merge_std,2124250,33823
8,random,2400,merge_lcp,2219375,22224
8,random,2400,string_quick3,276750,48205
8,random,2400,msd_plain,646958,11284
8,random,2400,msd_switch,391334,24373
8,reverse,2400,quick_std,491209,326205
8,reverse,2400,merge_std,1794500,20191
8,reverse,2400,merge_lcp,1887459,9042
8,reverse,2400,string_quick3,173500,46429
8,reverse,2400,msd_plain,687417,11658
8,reverse,2400,msd_switch,364417,24532
8,almost,2400,quick_std,649125,374413
8,almost,2400,merge_std,1676375,30189
8,almost,2400,merge_lcp,1748958,10559
8,almost,2400,string_quick3,200750,56635
8,almost,2400,msd_plain,676875,11608
8,almost,2400,msd_switch,372875,32172
8,random,2500,quick_std,840500,388583
8,random,2500,merge_std,2181958,35630
8,random,2500,merge_lcp,2239375,23168
8,random,2500,string_quick3,320750,48955
8,random,2500,msd_plain,697167,11820
8,random,2500,msd_switch,415542,25906
8,reverse,2500,quick_std,523875,348072
8,reverse,2500,merge_std,1843291,20911
8,reverse,2500,merge_lcp,1983709,9443
8,reverse,2500,string_quick3,170167,48245
8,reverse,2500,msd_plain,721875,12130
8,reverse,2500,msd_switch,382458,25593
8,almost,2500,quick_std,673958,386927
8,almost,2500,merge_std,1771041,31771
8,almost,2500,merge_lcp,1922292,11087
8,almost,2500,string_quick3,215125,62286
8,almost,2500,msd_plain,758250,12108
8,almost,2500,msd_switch,396083,33468
8,random,2600,quick_std,890042,412949
8,random,2600,merge_std,2257000,37377
8,random,2600,merge_lcp,2333708,24173
8,random,2600,string_quick3,325208,50115
8,random,2600,msd_plain,749916,12342
8,random,2600,msd_switch,435292,26878
8,reverse,2600,quick_std,557541,370276
8,reverse,2600,merge_std,1924084,22036
8,reverse,2600,merge_lcp,2098291,9827
8,reverse,2600,string_quick3,179916,50376
8,reverse,2600,msd_plain,773667,12606
8,reverse,2600,msd_switch,490916,26615
8,almost,2600,quick_std,689167,387533
8,almost,2600,merge_std,1860333,33436
8,almost,2600,merge_lcp,1891667,11516
8,almost,2600,string_quick3,217625,52884
8,almost,2600,msd_plain,736917,12612
8,almost,2600,msd_switch,407250,34754
8,random,2700,quick_std,1009000,421940
8,random,2700,merge_std,2422750,39129
8,random,2700,merge_lcp,2500333,25113
8,random,2700,string_quick3,303417,48392
8,random,2700,msd_plain,737167,12892
8,random,2700,msd_switch,449667,28125
8,reverse,2700,quick_std,592375,392708
8,reverse,2700,merge_std,2011333,22998
8,reverse,2700,merge_lcp,2113959,10199
8,reverse,2700,string_quick3,186792,53729
8,reverse,2700,msd_plain,764875,13098
8,reverse,2700,msd_switch,404625,27588
8,almost,2700,quick_std,738000,413049
8,almost,2700,merge_std,1954667,34556
8,almost,2700,merge_lcp,1963875,11966
8,almost,2700,string_quick3,219583,60410
8,almost,2700,msd_plain,768833,13088
8,almost,2700,msd_switch,420750,36207
8,random,2800,quick_std,964375,435218
8,random,2800,merge_std,2567875,40863
8,random,2800,merge_lcp,2507625,26057
8,random,2800,string_quick3,324666,56816
8,random,2800,msd_plain,801000,13418
8,random,2800,msd_switch,467583,28941
8,reverse,2800,quick_std,677333,413237
8,reverse,2800,merge_std,2077250,23640
8,reverse,2800,merge_lcp,2174875,10579
8,reverse,2800,string_quick3,193583,55705
8,reverse,2800,msd_plain,838667,13598
8,reverse,2800,msd_switch,421166,28619
8,almost,2800,quick_std,791875,435717
8,almost,2800,merge_std,2140750,36124
8,almost,2800,merge_lcp,2056584,12454
8,almost,2800,string_quick3,230542,66768
8,almost,2800,msd_plain,793458,13572
8,almost,2800,msd_switch,472833,37809
8,random,2900,quick_std,1094041,457381
8,random,2900,merge_std,2549958,42619
8,random,2900,merge_lcp,2627625,27046
8,random,2900,string_quick3,336583,58119
8,random,2900,msd_plain,834666,13980
8,random,2900,msd_switch,479875,30910
8,reverse,2900,quick_std,662583,439747
8,reverse,2900,merge_std,2251208,24626
8,reverse,2900,merge_lcp,2298458,10967
8,reverse,2900,string_quick3,215250,58686
8,reverse,2900,msd_plain,931250,14078
8,reverse,2900,msd_switch,438292,29738
8,almost,2900,quick_std,772209,441998
8,almost,2900,merge_std,2152834,37309
8,almost,2900,merge_lcp,2223042,12990
8,almost,2900,string_quick3,247417,69505
8,almost,2900,msd_plain,919542,14070
8,almost,2900,msd_switch,476416,38911
8,random,3000,quick_std,1009666,462850
8,random,3000,merge_std,2797125,44446
8,random,3000,merge_lcp,2947000,28048
8,random,3000,string_quick3,341791,59151
8,random,3000,msd_plain,853334,14528
8,random,3000,msd_switch,504250,32093
8,reverse,3000,quick_std,694583,458178
8,reverse,3000,merge_std,2513417,25758
8,reverse,3000,merge_lcp,2365292,11337
8,reverse,3000,string_quick3,211875,62344
8,reverse,3000,msd_plain,862417,14562
8,reverse,3000,msd_switch,500708,30767
8,almost,3000,quick_std,693417,458853
8,almost,3000,merge_std,2306209,38441
8,almost,3000,merge_lcp,2194417,13489
8,almost,3000,string_quick3,252958,72666
8,almost,3000,msd_plain,866375,14552
8,almost,3000,msd_switch,488416,40406
9,random,100,quick_std,29583,14138
9,random,100,merge_std,60208,602
9,random,100,merge_lcp,59334,504
9,random,100,string_quick3,8291,1133
9,random,100,msd_plain,21458,344
9,random,100,msd_switch,12417,380
9,reverse,100,quick_std,22083,13498
9,reverse,100,merge_std,54208,579
9,reverse,100,merge_lcp,56959,344
9,reverse,100,string_quick3,5625,974
9,reverse,100,msd_plain,27625,474
9,reverse,100,msd_switch,16208,965
9,almost,100,quick_std,24333,13461
9,almost,100,merge_std,34667,726
9,almost,100,merge_lcp,33958,364
9,almost,100,string_quick3,5750,1389
9,almost,100,msd_plain,27291,496
9,almost,100,msd_switch,13583,1247
9,random,200,quick_std,58125,27474
9,random,200,merge_std,129375,1499
9,random,200,merge_lcp,130916,1184
9,random,200,string_quick3,16833,2414
9,random,200,msd_plain,47042,784
9,random,200,msd_switch,25500,940
9,reverse,200,quick_std,43667,28011
9,reverse,200,merge_std,113625,1299
9,reverse,200,merge_lcp,115583,729
9,reverse,200,string_quick3,12125,2880
9,reverse,200,msd_plain,54875,950
9,reverse,200,msd_switch,30667,1953
9,almost,200,quick_std,50542,27108
9,almost,200,merge_std,82042,1667
9,almost,200,merge_lcp,82959,744
9,almost,200,string_quick3,11666,2439
9,almost,200,msd_plain,56292,982
9,almost,200,msd_switch,30417,2687
9,random,300,quick_std,90541,41916
9,random,300,merge_std,200416,2536
9,random,300,merge_lcp,213292,1906
9,random,300,string_quick3,26500,3703
9,random,300,msd_plain,70250,1210
9,random,300,msd_switch,40417,1608
9,reverse,300,quick_std,60625,38555
9,reverse,300,merge_std,176750,1994
9,reverse,300,merge_lcp,191500,1103
9,reverse,300,string_quick3,17750,4298
9,reverse,300,msd_plain,84042,1428
9,reverse,300,msd_switch,45667,2944
9,almost,300,quick_std,79000,41977
9,almost,300,merge_std,136584,2679
9,almost,300,merge_lcp,138959,1122
9,almost,300,string_quick3,18875,4367
9,almost,300,msd_plain,86583,1480
9,almost,300,msd_switch,47541,4170
9,random,400,quick_std,121584,58426
9,random,400,merge_std,274500,3680
9,random,400,merge_lcp,325500,2709
9,random,400,string_quick3,36167,5671
9,random,400,msd_plain,98125,1636
9,random,400,msd_switch,70125,2310
9,reverse,400,quick_std,90833,56644
9,reverse,400,merge_std,256958,2818
9,reverse,400,merge_lcp,260291,1476
9,reverse,400,string_quick3,24125,6271
9,reverse,400,msd_plain,113334,1932
9,reverse,400,msd_switch,62250,3982
9,almost,400,quick_std,106541,59888
9,almost,400,merge_std,197959,3815
9,almost,400,merge_lcp,199625,1527
9,almost,400,string_quick3,25042,4980
9,almost,400,msd_plain,115750,1954
9,almost,400,msd_switch,62500,5652
9,random,500,quick_std,152500,72401
9,random,500,merge_std,346292,4849
9,random,500,merge_lcp,367291,3486
9,random,500,string_quick3,47125,7703
9,random,500,msd_plain,121292,2068
9,random,500,msd_switch,71458,3167
9,reverse,500,quick_std,94292,60089
9,reverse,500,merge_std,313458,3759
9,reverse,500,merge_lcp,342958,1836
9,reverse,500,string_quick3,29666,7646
9,reverse,500,msd_plain,140375,2418
9,reverse,500,msd_switch,76833,4935
9,almost,500,quick_std,130042,73620
9,almost,500,merge_std,258125,4741
9,almost,500,merge_lcp,269125,1932
9,almost,500,string_quick3,33083,7417
9,almost,500,msd_plain,143334,2432
9,almost,500,msd_switch,78625,6978
9,random,600,quick_std,186166,90601
9,random,600,merge_std,431625,6126
9,random,600,merge_lcp,502167,4369
9,random,600,string_quick3,61084,8539
9,random,600,msd_plain,146000,2498
9,random,600,msd_switch,86666,3985
9,reverse,600,quick_std,124500,80169
9,reverse,600,merge_std,379209,4369
9,reverse,600,merge_lcp,412458,2215
9,reverse,600,string_quick3,37000,9580
9,reverse,600,msd_plain,168750,2906
9,reverse,600,msd_switch,91750,5994
9,almost,600,quick_std,154584,85791
9,almost,600,merge_std,326875,6092
9,almost,600,merge_lcp,332875,2327
9,almost,600,string_quick3,40833,9211
9,almost,600,msd_plain,172042,2912
9,almost,600,msd_switch,95291,8245
9,random,700,quick_std,224166,105967
9,random,700,merge_std,503625,7376
9,random,700,merge_lcp,527250,5208
9,random,700,string_quick3,68791,10586
9,random,700,msd_plain,170125,2918
9,random,700,msd_switch,102791,5008
9,reverse,700,quick_std,160000,106317
9,reverse,700,merge_std,453875,5237
9,reverse,700,merge_lcp,527292,2578
9,reverse,700,string_quick3,43709,11211
9,reverse,700,msd_plain,200167,3388
9,reverse,700,msd_switch,107167,6990
9,almost,700,quick_std,181167,99671
9,almost,700,merge_std,396750,7391
9,almost,700,merge_lcp,394708,2741
9,almost,700,string_quick3,52583,13212
9,almost,700,msd_plain,197375,3362
9,almost,700,msd_switch,108458,9829
9,random,800,quick_std,333417,122818
9,random,800,merge_std,579292,8775
9,random,800,merge_lcp,623667,6088
9,random,800,string_quick3,83292,12986
9,random,800,msd_plain,194875,3360
9,random,800,msd_switch,124333,5789
9,reverse,800,quick_std,189167,112829
9,reverse,800,merge_std,517541,6038
9,reverse,800,merge_lcp,560834,2967
9,reverse,800,string_quick3,49875,13275
9,reverse,800,msd_plain,271542,3858
9,reverse,800,msd_switch,135875,8037
9,almost,800,quick_std,235333,119123
9,almost,800,merge_std,458250,8550
9,almost,800,merge_lcp,501833,3147
9,almost,800,string_quick3,58417,15024
9,almost,800,msd_plain,221792,3830
9,almost,800,msd_switch,122875,11008
9,random,900,quick_std,285959,137472
9,random,900,merge_std,661375,10183
9,random,900,merge_lcp,703375,7016
9,random,900,string_quick3,89875,14325
9,random,900,msd_plain,222167,3818
9,random,900,msd_switch,157416,6602
9,reverse,900,quick_std,182833,122248
9,reverse,900,merge_std,617625,6919
9,reverse,900,merge_lcp,619459,3331
9,reverse,900,string_quick3,55083,14882
9,reverse,900,msd_plain,282250,4326
9,reverse,900,msd_switch,139041,9006
9,almost,900,quick_std,241459,135133
9,almost,900,merge_std,520584,9560
9,almost,900,merge_lcp,526500,3556
9,almost,900,string_quick3,63541,15559
9,almost,900,msd_plain,286000,4320
9,almost,900,msd_switch,138167,12178
9,random,1000,quick_std,325750,157322
9,random,1000,merge_std,754166,11574
9,random,1000,merge_lcp,782125,7887
9,random,1000,string_quick3,100667,16067
9,random,1000,msd_plain,244667,4282
9,random,1000,msd_switch,150583,7683
9,reverse,1000,quick_std,190708,119604
9,reverse,1000,merge_std,665584,8000
9,reverse,1000,merge_lcp,759500,3718
9,reverse,1000,string_quick3,70417,16664
9,reverse,1000,msd_plain,285208,4832
9,reverse,1000,msd_switch,151042,10023
9,almost,1000,quick_std,257292,146294
9,almost,1000,merge_std,600708,10645
9,almost,1000,merge_lcp,603125,3978
9,almost,1000,string_quick3,73708,18592
9,almost,1000,msd_plain,280375,4774
9,almost,1000,msd_switch,155458,13585
9,random,1100,quick_std,358292,173817
9,random,1100,merge_std,826750,13065
9,random,1100,merge_lcp,905584,9029
9,random,1100,string_quick3,111875,19558
9,random,1100,msd_plain,272208,4740
9,random,1100,msd_switch,167375,8856
9,reverse,1100,quick_std,227625,136368
9,reverse,1100,merge_std,756917,8722
9,reverse,1100,merge_lcp,807791,4086
9,reverse,1100,string_quick3,69000,18526
9,reverse,1100,msd_plain,308583,5302
9,reverse,1100,msd_switch,169417,11078
9,almost,1100,quick_std,283666,161699
9,almost,1100,merge_std,684500,12181
9,almost,1100,merge_lcp,723000,4457
9,almost,1100,string_quick3,78875,19902
9,almost,1100,msd_plain,305125,5266
9,almost,1100,msd_switch,168458,15238
9,random,1200,quick_std,391875,187556
9,random,1200,merge_std,976875,14540
9,random,1200,merge_lcp,991750,10000
9,random,1200,string_quick3,122000,20771
9,random,1200,msd_plain,296500,5192
9,random,1200,msd_switch,184041,9911
9,reverse,1200,quick_std,243916,160523
9,reverse,1200,merge_std,813792,9417
9,reverse,1200,merge_lcp,874875,4463
9,reverse,1200,string_quick3,76750,20896
9,reverse,1200,msd_plain,340167,5802
9,reverse,1200,msd_switch,182042,12185
9,almost,1200,quick_std,310375,176089
9,almost,1200,merge_std,743041,13694
9,almost,1200,merge_lcp,798209,4839
9,almost,1200,string_quick3,86875,21480
9,almost,1200,msd_plain,333917,5764
9,almost,1200,msd_switch,184875,16620
9,random,1300,quick_std,421792,197885
9,random,1300,merge_std,1007708,16022
9,random,1300,merge_lcp,1107042,10905
9,random,1300,string_quick3,134500,21967
9,random,1300,msd_plain,325375,5680
9,random,1300,msd_switch,200417,11021
9,reverse,1300,quick_std,276333,184708
9,reverse,1300,merge_std,901500,10423
9,reverse,1300,merge_lcp,1028167,4834
9,reverse,1300,string_quick3,83583,22577
9,reverse,1300,msd_plain,364750,6266
9,reverse,1300,msd_switch,197916,13122
9,almost,1300,quick_std,332209,187475
9,almost,1300,merge_std,811334,15157
9,almost,1300,merge_lcp,849542,5314
9,almost,1300,string_quick3,94125,23239
9,almost,1300,msd_plain,366959,6274
9,almost,1300,msd_switch,202917,17748
9,random,1400,quick_std,466083,222844
9,random,1400,merge_std,1138333,17581
9,random,1400,merge_lcp,1167583,11799
9,random,1400,string_quick3,147667,22551
9,random,1400,msd_plain,351584,6168
9,random,1400,msd_switch,217208,12117
9,reverse,1400,quick_std,309625,206100
9,reverse,1400,merge_std,967458,11213
9,reverse,1400,merge_lcp,1062084,5221
9,reverse,1400,string_quick3,90959,25294
9,reverse,1400,msd_plain,391375,6762
9,reverse,1400,msd_switch,213167,14237
9,almost,1400,quick_std,364791,203763
9,almost,1400,merge_std,947375,16347
9,almost,1400,merge_lcp,937250,5722
9,almost,1400,string_quick3,101292,25368
9,almost,1400,msd_plain,393958,6756
9,almost,1400,msd_switch,218291,18915
9,random,1500,quick_std,497542,235859
9,random,1500,merge_std,1202792,19152
9,random,1500,merge_lcp,1255583,12744
9,random,1500,string_quick3,160209,25433
9,random,1500,msd_plain,434208,6662
9,random,1500,msd_switch,238375,13090
9,reverse,1500,quick_std,343958,228849
9,reverse,1500,merge_std,1053250,12132
9,reverse,1500,merge_lcp,1111875,5608
9,reverse,1500,string_quick3,100541,27795
9,reverse,1500,msd_plain,420167,7250
9,reverse,1500,msd_switch,226125,15218
9,almost,1500,quick_std,394458,216740
9,almost,1500,merge_std,976584,17544
9,almost,1500,merge_lcp,988125,6227
9,almost,1500,string_quick3,109166,26156
9,almost,1500,msd_plain,427833,7244
9,almost,1500,msd_switch,232584,20314
9,random,1600,quick_std,523291,248119
9,random,1600,merge_std,1286583,20785
9,random,1600,merge_lcp,1352375,13682
9,random,1600,string_quick3,171875,26190
9,random,1600,msd_plain,411125,7154
9,random,1600,msd_switch,251458,14295
9,reverse,1600,quick_std,376916,231813
9,reverse,1600,merge_std,1200125,12973
9,reverse,1600,merge_lcp,1186333,5975
9,reverse,1600,string_quick3,110625,29919
9,reverse,1600,msd_plain,452583,7752
9,reverse,1600,msd_switch,244333,16328
9,almost,1600,quick_std,421959,238148
9,almost,1600,merge_std,1062792,18963
9,almost,1600,merge_lcp,1099167,6725
9,almost,1600,string_quick3,118833,28428
9,almost,1600,msd_plain,488208,7722
9,almost,1600,msd_switch,263417,21526
9,random,1700,quick_std,568875,265742
9,random,1700,merge_std,1393291,22310
9,random,1700,merge_lcp,1421792,14693
9,random,1700,string_quick3,190625,30336
9,random,1700,msd_plain,440041,7642
9,random,1700,msd_switch,266958,15524
9,reverse,1700,quick_std,363167,237592
9,reverse,1700,merge_std,1238000,13905
9,reverse,1700,merge_lcp,1274000,6378
9,reverse,1700,string_quick3,117250,32095
9,reverse,1700,msd_plain,478334,8226
9,reverse,1700,msd_switch,257292,17296
9,almost,1700,quick_std,440958,249177
9,almost,1700,merge_std,1126542,20430
9,almost,1700,merge_lcp,1138416,7177
9,almost,1700,string_quick3,137792,35176
9,almost,1700,msd_plain,496500,8224
9,almost,1700,msd_switch,263708,23015
9,random,1800,quick_std,603167,284795
9,random,1800,merge_std,1471417,23915
9,random,1800,merge_lcp,1528167,15678
9,random,1800,string_quick3,198417,31267
9,random,1800,msd_plain,464834,8146
9,random,1800,msd_switch,282917,16675
9,reverse,1800,quick_std,365083,240681
9,reverse,1800,merge_std,1273417,14930
9,reverse,1800,merge_lcp,1361958,6779
9,reverse,1800,string_quick3,124667,34813
9,reverse,1800,msd_plain,510125,8734
9,reverse,1800,msd_switch,275792,18412
9,almost,1800,quick_std,466417,259577
9,almost,1800,merge_std,1192542,21441
9,almost,1800,merge_lcp,1275500,7580
9,almost,1800,string_quick3,140458,34932
9,almost,1800,msd_plain,511250,8708
9,almost,1800,msd_switch,278500,24109
9,random,1900,quick_std,630625,290633
9,random,1900,merge_std,1542750,25569
9,random,1900,merge_lcp,1614875,16649
9,random,1900,string_quick3,213542,33477
9,random,1900,msd_plain,515542,8666
9,random,1900,msd_switch,305625,17957
9,reverse,1900,quick_std,365250,241198
9,reverse,1900,merge_std,1346625,16084
9,reverse,1900,merge_lcp,1440750,7177
9,reverse,1900,string_quick3,127375,35693
9,reverse,1900,msd_plain,540167,9202
9,reverse,1900,msd_switch,290792,19480
9,almost,1900,quick_std,548625,283657
9,almost,1900,merge_std,1292541,22725
9,almost,1900,merge_lcp,1310459,8117
9,almost,1900,string_quick3,154167,40622
9,almost,1900,msd_plain,542375,9212
9,almost,1900,msd_switch,296166,25438
9,random,2000,quick_std,672125,315286
9,random,2000,merge_std,1694083,27174
9,random,2000,merge_lcp,1692041,17637
9,random,2000,string_quick3,216417,35517
9,random,2000,msd_plain,534084,9206
9,random,2000,msd_switch,321000,19329
9,reverse,2000,quick_std,371959,240469
9,reverse,2000,merge_std,1426750,17052
9,reverse,2000,merge_lcp,1557625,7555
9,reverse,2000,string_quick3,136000,38028
9,reverse,2000,msd_plain,574709,9682
9,reverse,2000,msd_switch,306708,20580
9,almost,2000,quick_std,521042,291294
9,almost,2000,merge_std,1358875,23534
9,almost,2000,merge_lcp,1380375,8567
9,almost,2000,string_quick3,156875,39779
9,almost,2000,msd_plain,597000,9672
9,almost,2000,msd_switch,328792,26833
9,random,2100,quick_std,708291,333461
9,random,2100,merge_std,1728500,28868
9,random,2100,merge_lcp,1867708,19036
9,random,2100,string_quick3,235125,35319
9,random,2100,msd_plain,564792,9726
9,random,2100,msd_switch,366209,20319
9,reverse,2100,quick_std,401125,254201
9,reverse,2100,merge_std,1487209,17931
9,reverse,2100,merge_lcp,1681125,7923
9,reverse,2100,string_quick3,149709,41570
9,reverse,2100,msd_plain,606166,10170
9,reverse,2100,msd_switch,321334,21553
9,almost,2100,quick_std,554666,311107
9,almost,2100,merge_std,1452416,25309
9,almost,2100,merge_lcp,1538417,9111
9,almost,2100,string_quick3,175166,49986
9,almost,2100,msd_plain,602709,10134
9,almost,2100,msd_switch,327209,28361
9,random,2200,quick_std,744833,342556
9,random,2200,merge_std,1900167,30507
9,random,2200,merge_lcp,1949250,20217
9,random,2200,string_quick3,243500,39277
9,random,2200,msd_plain,596750,10206
9,random,2200,msd_switch,355541,21470
9,reverse,2200,quick_std,424709,272959
9,reverse,2200,merge_std,1603084,18581
9,reverse,2200,merge_lcp,1752333,8276
9,reverse,2200,string_quick3,151875,43810
9,reverse,2200,msd_plain,634166,10652
9,reverse,2200,msd_switch,336292,22571
9,almost,2200,quick_std,580375,324405
9,almost,2200,merge_std,1517750,27057
9,almost,2200,merge_lcp,1683292,9610
9,almost,2200,string_quick3,199042,59228
9,almost,2200,msd_plain,631417,10618
9,almost,2200,msd_switch,339458,29533
9,random,2300,quick_std,787250,362082
9,random,2300,merge_std,1937292,32276
9,random,2300,merge_lcp,2113083,21247
9,random,2300,string_quick3,259584,40617
9,random,2300,msd_plain,632958,10696
9,random,2300,msd_switch,371167,22713
9,reverse,2300,quick_std,450666,298802
9,reverse,2300,merge_std,1660750,19435
9,reverse,2300,merge_lcp,1882500,8669
9,reverse,2300,string_quick3,158500,44395
9,reverse,2300,msd_plain,663917,11138
9,reverse,2300,msd_switch,351375,23609
9,almost,2300,quick_std,600125,337677
9,almost,2300,merge_std,1600625,28512
9,almost,2300,merge_lcp,1696750,10035
9,almost,2300,string_quick3,208458,53027
9,almost,2300,msd_plain,669875,11112
9,almost,2300,msd_switch,356708,31010
9,random,2400,quick_std,797250,372660
9,random,2400,merge_std,2057875,33913
9,random,2400,merge_lcp,2160958,22256
9,random,2400,string_quick3,269166,42813
9,random,2400,msd_plain,659292,11228
9,random,2400,msd_switch,393250,23934
9,reverse,2400,quick_std,493000,323360
9,reverse,2400,merge_std,1749500,20016
9,reverse,2400,merge_lcp,1945375,9048
9,reverse,2400,string_quick3,169250,48202
9,reverse,2400,msd_plain,696750,11618
9,reverse,2400,msd_switch,371750,24543
9,almost,2400,quick_std,617041,353531
9,almost,2400,merge_std,1680667,30019
9,almost,2400,merge_lcp,1756667,10546
9,almost,2400,string_quick3,211958,55594
9,almost,2400,msd_plain,711541,11586
9,almost,2400,msd_switch,373167,31960
9,random,2500,quick_std,840750,392210
9,random,2500,merge_std,2166917,35690
9,random,2500,merge_lcp,2282875,23252
9,random,2500,string_quick3,278917,45802
9,random,2500,msd_plain,685709,11750
9,random,2500,msd_switch,409125,25251
9,reverse,2500,quick_std,525917,345509
9,reverse,2500,merge_std,1853500,20980
9,reverse,2500,merge_lcp,2016625,9456
9,reverse,2500,string_quick3,175541,50384
9,reverse,2500,msd_plain,734958,12090
9,reverse,2500,msd_switch,385166,25561
9,almost,2500,quick_std,643958,362126
9,almost,2500,merge_std,1780958,31781
9,almost,2500,merge_lcp,1905500,10977
9,almost,2500,string_quick3,201375,55176
9,almost,2500,msd_plain,727042,12084
9,almost,2500,msd_switch,388291,33609
9,random,2600,quick_std,876916,412629
9,random,2600,merge_std,2273042,37422
9,random,2600,merge_lcp,2342083,24320
9,random,2600,string_quick3,299875,49788
9,random,2600,msd_plain,716125,12294
9,random,2600,msd_switch,429166,26279
9,reverse,2600,quick_std,554917,367959
9,reverse,2600,merge_std,1994958,22095
9,reverse,2600,merge_lcp,2065750,9852
9,reverse,2600,string_quick3,181500,51946
9,reverse,2600,msd_plain,761167,12606
9,reverse,2600,msd_switch,400000,26710
9,almost,2600,quick_std,694083,393803
9,almost,2600,merge_std,1884792,33225
9,almost,2600,merge_lcp,1913083,11493
9,almost,2600,string_quick3,217750,61027
9,almost,2600,msd_plain,758125,12590
9,almost,2600,msd_switch,403208,34819
9,random,2700,quick_std,918958,426964
9,random,2700,merge_std,2500375,39182
9,random,2700,merge_lcp,2446708,25288
9,random,2700,string_quick3,307417,54239
9,random,2700,msd_plain,731958,12846
9,random,2700,msd_switch,439083,27588
9,reverse,2700,quick_std,612042,391062
9,reverse,2700,merge_std,2002166,22714
9,reverse,2700,merge_lcp,2178375,10208
9,reverse,2700,string_quick3,196500,57419
9,reverse,2700,msd_plain,788417,13090
9,reverse,2700,msd_switch,445958,27743
9,almost,2700,quick_std,754292,416342
9,almost,2700,merge_std,1906334,34099
9,almost,2700,merge_lcp,1949709,11981
9,almost,2700,string_quick3,234792,64120
9,almost,2700,msd_plain,786833,13084
9,almost,2700,msd_switch,428209,35817
9,random,2800,quick_std,938125,439357
9,random,2800,merge_std,2455375,40932
9,random,2800,merge_lcp,2527833,26229
9,random,2800,string_quick3,321792,50923
9,random,2800,msd_plain,784709,13370
9,random,2800,msd_switch,467458,28968
9,reverse,2800,quick_std,624625,410723
9,reverse,2800,merge_std,2115542,23722
9,reverse,2800,merge_lcp,2256958,10576
9,reverse,2800,string_quick3,199250,58874
9,reverse,2800,msd_plain,816708,13574
9,reverse,2800,msd_switch,432583,28767
9,almost,2800,quick_std,744500,428811
9,almost,2800,merge_std,2022709,35681
9,almost,2800,merge_lcp,2055250,12483
9,almost,2800,string_quick3,237542,70003
9,almost,2800,msd_plain,810209,13594
9,almost,2800,msd_switch,432125,37200
9,random,2900,quick_std,987792,454879
9,random,2900,merge_std,2617250,42764
9,random,2900,merge_lcp,2566875,27222
9,random,2900,string_quick3,341625,57666
9,random,2900,msd_plain,814584,13946
9,random,2900,msd_switch,508583,30570
9,reverse,2900,quick_std,660917,436397
9,reverse,2900,merge_std,2195500,24784
9,reverse,2900,merge_lcp,2303208,10956
9,reverse,2900,string_quick3,206042,59943
9,reverse,2900,msd_plain,868250,14042
9,reverse,2900,msd_switch,447125,29689
9,almost,2900,quick_std,759334,425209
9,almost,2900,merge_std,2085709,37378
9,almost,2900,merge_lcp,2125833,13027
9,almost,2900,string_quick3,238625,63244
9,almost,2900,msd_plain,843167,14098
9,almost,2900,msd_switch,454667,38681
9,random,3000,quick_std,1021583,470066
9,random,3000,merge_std,2661375,44514
9,random,3000,merge_lcp,2650417,28215
9,random,3000,string_quick3,347542,57969
9,random,3000,msd_plain,836583,14504
9,random,3000,msd_switch,496042,32279
9,reverse,3000,quick_std,696667,462932
